ProductName,Air Fryer,Air Fryer Pro,Analog Watch,Analog Watch Pro,Art Supplies Kit,Art Supplies Kit Pro,Backpack,Backpack Pro,Bedsheet Set,Bedsheet Set Pro,Bluetooth Speaker,Bluetooth Speaker Pro,Body Lotion,Body Lotion Pro,Bookmark Set,Bookmark Set Pro,Ceramic Mug Set,Ceramic Mug Set Pro,Cotton T-Shirt,Cotton T-Shirt Pro,Cushion Cover Set,Cushion Cover Set Pro,Cycling Gloves,Cycling Gloves Pro,Denim Jacket,Denim Jacket Pro,Desk Organizer,Desk Organizer Pro,Dumbbell Set,Dumbbell Set Pro,Electric Kettle,Electric Kettle Pro,Face Mask Pack,Face Mask Pack Pro,Face Wash,Face Wash Pro,Fiction Novel,Fiction Novel Pro,Fitness Tracker,Fitness Tracker Pro,Foam Roller,Foam Roller Pro,Football,Football Pro,Formal Shirt,Formal Shirt Pro,Fountain Pen,Fountain Pen Pro,Gym Bag,Gym Bag Pro,Hair Dryer,Hair Dryer Pro,Knife Set,Knife Set Pro,LED Desk Lamp,LED Desk Lamp Pro,Laptop Stand,Laptop Stand Pro,Leather Wallet,Leather Wallet Pro,Lipstick,Lipstick Pro,Mechanical Keyboard,Mechanical Keyboard Pro,Moisturizer,Moisturizer Pro,Non-stick Pan,Non-stick Pan Pro,Notebook Set,Notebook Set Pro,Perfume,Perfume Pro,Phone Case,Phone Case Pro,Planner Diary,Planner Diary Pro,Power Bank,Power Bank Pro,Puzzle Book,Puzzle Book Pro,Resistance Bands,Resistance Bands Pro,Running Shoes,Running Shoes Pro,Shampoo,Shampoo Pro,Sketch Pens,Sketch Pens Pro,Skipping Rope,Skipping Rope Pro,Smart Watch,Smart Watch Pro,Sports Cap,Sports Cap Pro,Sticky Notes,Sticky Notes Pro,Storage Boxes,Storage Boxes Pro,Sunglasses,Sunglasses Pro,Sunscreen,Sunscreen Pro,Trimmer,Trimmer Pro,USB-C Cable,USB-C Cable Pro,Wall Clock,Wall Clock Pro,Water Bottle,Water Bottle Pro,Webcam,Webcam Pro,Winter Hoodie,Winter Hoodie Pro,Wireless Earbuds,Wireless Earbuds Pro,Wireless Mouse,Wireless Mouse Pro,Yoga Mat,Yoga Mat Pro
Dumbbell Set Pro,0.2542632314137841,0.34217291065532973,0.24602267340732292,0.26858688994576857,0.33179066369699783,0.27398333045776124,0.24223056540861077,0.3560946441361498,0.32265137412427347,0.2569575180854469,0.24094507475624846,0.29414320809689376,0.2635432579545518,0.23648229813960872,0.2670630784033535,0.27488831558486565,0.30455920323438745,0.28546094964613195,0.22206853869465876,0.2648665923965624,0.2712320086735054,0.30881063215837234,0.3502066282216527,0.2950056409631273,0.2939338633223215,0.31039762931055365,0.292924544546282,0.3027119954762775,0.31277398904212894,0.9999999999999996,0.29710988305157027,0.3382645026899448,0.3110391862819276,0.2653113582858775,0.2945320712780267,0.26832161033255464,0.2701320321015477,0.31962414250994453,0.31231588211536615,0.3873895345398987,0.34189784896171455,0.3053230707922338,0.34493564538659427,0.2748085295348227,0.3227149286394174,0.2672704503820016,0.33446564116898087,0.31343840424159003,0.3642589801612713,0.31911611606964746,0.24193821715351874,0.2607764630750863,0.3119962319470337,0.2975373855480105,0.2494085907053864,0.31780429311564434,0.22991876325038121,0.249759571457969,0.24371080641218612,0.32743461708845917,0.3121344931335198,0.244165515210921,0.3289678924486106,0.25601081187045294,0.2670758463795853,0.30065771904807587,0.30873751695246315,0.2864152661724127,0.2915038199540752,0.27849985014348944,0.2524304954016452,0.24011892299934628,0.2726958052499252,0.3064498015648429,0.29117009544841493,0.31101073435894666,0.3016105027937148,0.30008301552614897,0.28483121289465374,0.3065617480072649,0.2930628013039618,0.29244046509735144,0.26289950671451867,0.21365444237059583,0.31872766574453204,0.31139383024619194,0.2827517228402887,0.32308380470657405,0.3857411495348726,0.314670844068852,0.2797010875890501,0.33138120163286017,0.25125778730528925,0.2809595967512077,0.2847544488069896,0.3301346885083052,0.22826201972110347,0.2897383271266557,0.30915707043173934,0.27829510416127734,0.3067894596270773,0.2612858110678036,0.29592973892196905,0.3418402209815009,0.25452255272326135,0.3039352177571195,0.30059003982616816,0.25242953892778613,0.32198334919158605,0.3516708326241515,0.28208571686292855,0.2118654653755238,0.2679820410341538,0.2262034030981424,0.22662578740045258,0.31570631061838605,0.2652437550698236,0.24945883811902858,0.2664914996494836,0.3763019581054292
Electric Kettle,0.39986059931602524,0.27468211241297585,0.29731417126369397,0.339695755883201,0.26900511560952733,0.2657668636815751,0.24926764611535462,0.3467266291591173,0.3195515722276082,0.2968916199278213,0.2620404760903602,0.31500823630323155,0.2432902780703309,0.22667408008915976,0.2304861667874033,0.2693232285658838,0.2973451685068904,0.3015506761381263,0.2355205413235783,0.28193642468168945,0.342473977472742,0.3731214673904431,0.2754421907724526,0.34797776259256236,0.32130469850961185,0.30582526103407015,0.2736929284186709,0.2729496135025003,0.258658504446669,0.29710988305157027,1.0000000000000004,0.39162504037060775,0.2746083070694668,0.25014139060882334,0.275347943321781,0.22437145151790952,0.29685962918486997,0.3442752870189497,0.2551274294715495,0.2981714407831274,0.35089333766018527,0.24621052403894134,0.2983038058448979,0.27998721302014196,0.29396293069456125,0.30671142071350566,0.25176185072219337,0.29417405105213223,0.2164069846969831,0.25400005903197775,0.2696140756898169,0.270405928102803,0.3506490929602011,0.3512943658196681,0.3450413669831101,0.3262194039012208,0.32812457083598123,0.2992344558834181,0.2882437225917349,0.305286385765806,0.3272936947916742,0.2936990270502911,0.2994726615598511,0.28656513511216075,0.25723410587533,0.32314773585125056,0.35078657592646056,0.3364912772341845,0.30626022422726373,0.29457488398014287,0.3096600439668118,0.2627312105796866,0.34139347918829444,0.29942916617861026,0.2521043218926248,0.34199189209079045,0.2870888303354345,0.3308191024581443,0.32698509623942545,0.3267734234516708,0.34772649566455494,0.3346504406295938,0.3290294649557613,0.28024347468674343,0.23265341995413158,0.3026058654576653,0.2749211175600509,0.2617012959099895,0.32951943532618083,0.2044860906062822,0.3509512003871864,0.2949594699698686,0.3037285233883599,0.29337599300816325,0.2403120064627106,0.29308320725063003,0.33475714941198376,0.38264296451029983,0.33916511460557747,0.24127566871289602,0.2737789955500688,0.2945769139484579,0.2659322674658546,0.3624340996820546,0.3001742588560966,0.2294083912280643,0.3073447949178205,0.3577469092418484,0.2256140061518191,0.2677496680009484,0.21928865176703752,0.26141893281273876,0.2521526542923835,0.23080013194368307,0.3082104457793152,0.24318433078172003,0.3184736896642479,0.3109115716526639,0.23731832818076887,0.25951356611005705
Electric Kettle Pro,0.3630732727794874,0.36713150802134825,0.27466817124053283,0.3686706847681571,0.2645345326996622,0.2533105242010324,0.2734987171612976,0.3049695692404907,0.31181765136778805,0.32365882800200785,0.2833165524991867,0.348265196045455,0.2372150474606807,0.25295072884841535,0.3256093115022958,0.3374870841731529,0.34224125059948535,0.3011517152479183,0.31290391911554205,0.34414588327070145,0.3599425547491856,0.3047236075471147,0.21671315227650817,0.3084354459160045,0.41017947463337434,0.35606262473647193,0.28354173787394354,0.29949759072388854,0.2784043553499245,0.3382645026899448,0.39162504037060775,0.9999999999999996,0.2737486687113759,0.27941018961986464,0.3321993196835425,0.266418271214477,0.266041493844051,0.3013840612315732,0.33015180498023905,0.2915141627170747,0.31998175696586745,0.30973848362977424,0.2956823054836295,0.28239612790442525,0.35898444320324746,0.35078335449961656,0.29558802458477207,0.3688042418908159,0.29123565517152933,0.3197457993193269,0.28587117345988244,0.32298368092799834,0.3329539040426267,0.32407516476248754,0.4093791103797459,0.33522152625554646,0.3066208675474622,0.24544958377201048,0.25146896256141016,0.31361282306092,0.32428698675564044,0.28874166591005335,0.3485413442710737,0.31837466485089894,0.28866105057865665,0.2967304315397896,0.3198638749355837,0.28717667863578444,0.2935771640767147,0.36541813207046536,0.3113459091995783,0.31502632251189283,0.24009944618595436,0.29743657419672564,0.2986733719575477,0.3222274238283183,0.3284815372969501,0.3099172765722341,0.2475673031970599,0.33429384622038305,0.27937515125888174,0.2738129547267582,0.35146870261025537,0.2757740216635888,0.2897797582663711,0.2417562796433199,0.3479113285477488,0.32105546303110244,0.34002871244553357,0.27869562621680677,0.3440371176681859,0.345542046931884,0.32166302764200794,0.3075424272893613,0.2632423736893759,0.3315968077426827,0.35434126282165707,0.34850821442503577,0.23408444168569903,0.33772123713078084,0.3242596106205997,0.3534357635904265,0.24911444646890435,0.39250569346122505,0.3130771447153419,0.2990869536382543,0.35143988931218506,0.35590179979641134,0.3101376911513939,0.3432992432618994,0.3095791964161787,0.2813136676500095,0.25111024523076336,0.28711911124686856,0.25953765992631284,0.2876243032885266,0.2897487605619942,0.3356981210651471,0.2715249554382001,0.36212752277387805
Face Mask Pack,0.29396169160350427,0.2697200576956963,0.2932894307550039,0.3092905432625254,0.31094987622064807,0.24992742542981083,0.22483877289458654,0.3152275706196715,0.22843657110521354,0.28221485189562434,0.31107638110731084,0.2743149878864203,0.38765252489730917,0.3276914359154043,0.21831362354207073,0.23155742664405507,0.25300647548566146,0.24528188091631997,0.29013545241755356,0.27068254727985985,0.26892070384005606,0.3397999115430001,0.29049543263663913,0.2722970093290784,0.29372986061643525,0.2596874232935363,0.23073039871322648,0.24079361340235605,0.24786308611716062,0.3110391862819276,0.2746083070694668,0.2737486687113759,1.0000000000000002,0.3405411858608264,0.30235279942954446,0.24556732217316657,0.3065205767081821,0.30147426272595756,0.26343972257156617,0.3065337143092379,0.24479694029884647,0.26990602923935003,0.2879171794629971,0.3039945067203936,0.2990559169278833,0.2313574390931835,0.24155452147623316,0.27019822975120006,0.23588851848465797,0.31824559651457646,0.25924478880517793,0.3378574474418554,0.32806345153143623,0.23138325484899133,0.2863354298659121,0.3077733065677347,0.22231936838609945,0.25317416978077145,0.2095534168543284,0.3091160347967395,0.3647706066406401,0.34173245622529114,0.2915913313378261,0.3023677388414253,0.2935795327181279,0.3605388596375728,0.29667635076324295,0.2884106455243783,0.31727458177412277,0.24414966092841295,0.31172152154225996,0.3329755160606567,0.2727430934853783,0.2710872550361592,0.22304487903020892,0.2806446786303617,0.27853914867284174,0.2812384614545762,0.2824389747898423,0.3313813880163132,0.21203112378357075,0.2651706393544418,0.22542508800867428,0.2999420929829697,0.3058773331464575,0.34498253039181453,0.22490504819852203,0.2813956431422293,0.26825465189750286,0.29054670727153414,0.24146358136110077,0.31987163684389974,0.35752830291332227,0.2692113970863585,0.2603485804493094,0.30908847473144746,0.30593545004994216,0.22562223016107896,0.27879045615998416,0.24416909083723268,0.28894368175328233,0.32830676488580807,0.32703104161583063,0.32389520374478703,0.2283731384371983,0.21142725525185416,0.2994100951607258,0.23491330107690345,0.2559505335655915,0.25101911284688583,0.24148571293547802,0.20494156268577907,0.2361342426495408,0.2582705530216409,0.21843252037516486,0.3410731001541892,0.29753912642115493,0.31226820461062654,0.2293450315324775,0.2448948906724307
Face Mask Pack Pro,0.3146756887041774,0.29546714134689117,0.3010784009680937,0.3493349899496253,0.2853634963013788,0.23396685661579864,0.3104711202701257,0.3089381910111987,0.29770678310705717,0.26067857625294566,0.24075963790815263,0.3025434565343128,0.3832942613322221,0.3863920380267505,0.27470608115235395,0.26946973965894366,0.3165029845059445,0.2681962320451721,0.2900635666699919,0.3200426443468137,0.3064905262992775,0.30820992267809116,0.2855606201517752,0.24257130368935004,0.3408986627628588,0.33201212103031286,0.24317023987032754,0.25206585115941416,0.25628684665738277,0.2653113582858775,0.25014139060882334,0.27941018961986464,0.3405411858608264,0.9999999999999999,0.37551914319237595,0.3240151106709578,0.3400222880030882,0.23798087924414485,0.3214981927995543,0.2995636666253761,0.277411964982607,0.2888407925811943,0.2825479071757372,0.2718612329119457,0.3497619966221512,0.23687043265771382,0.25007708896889763,0.3023827903507321,0.3014405472485307,0.32694775805349635,0.287352084052437,0.3329444829360215,0.3305456644085836,0.24918110694756543,0.2680348169364279,0.2880565728279753,0.27248479939832787,0.2723887647381398,0.27234635602903096,0.36507096170317,0.31388085496820317,0.32808240251494714,0.3283826228943833,0.2836472087616338,0.33122817663660964,0.3381148127355145,0.34187866800276734,0.24346699745881845,0.2594259268221111,0.3117917910487122,0.3918379088823598,0.3188953595960571,0.28323688116339646,0.26545166425713157,0.26704200356122454,0.29713891560088684,0.2812752635922391,0.24860885861926169,0.28535417830966275,0.2993032981092297,0.2263329817630414,0.24306614944333307,0.2913461054335357,0.3695568856927327,0.2707736342268473,0.3435983857503242,0.36432793884650544,0.34918098812151976,0.27187995407115884,0.2796795376906388,0.24765522809951404,0.30166947281491335,0.3152788796781245,0.3689636644295121,0.29199064393189095,0.3288055350919685,0.2747290689629433,0.34314804198862014,0.27771464576546817,0.2846474196219844,0.33852516894364065,0.340225258395015,0.35735384231074907,0.3085883321277888,0.2420185903653046,0.2130937385467529,0.27863087284445986,0.3022929636529026,0.2882032049561961,0.2532727573986756,0.3083199821638162,0.3317180079505657,0.2935811342948629,0.275834235695934,0.21564138500361887,0.2814982221274507,0.32704117314240716,0.23369771826864913,0.28892045340152317,0.2845569487617904
Face Wash,0.2761290576679756,0.32925470877619356,0.3571359131855885,0.3208389189288937,0.26410286067762334,0.35294161124707923,0.29054207975394186,0.3434566265923138,0.26831239945105123,0.28103508731663873,0.3018263923361073,0.271715008270313,0.38822156189022394,0.30515290318353966,0.27728365275243394,0.34948065943746887,0.2515991731264502,0.2712165445359144,0.2274902052805245,0.3309075175951049,0.3181377311419029,0.2615374279566242,0.314172524535276,0.2842199227457436,0.3422260919444044,0.26948337171747966,0.3508517654591463,0.3024202726227293,0.2909408547260599,0.2945320712780267,0.275347943321781,0.3321993196835425,0.30235279942954446,0.37551914319237595,1.0,0.3772092140288809,0.36996846775445935,0.34844709773887145,0.37888150516887553,0.32954108190748765,0.3182518566817751,0.30646922761453205,0.29132558858281027,0.35775700928859866,0.3242348140383173,0.302178827125818,0.28094824732216467,0.40066284503231775,0.3044793648798577,0.36157162047813407,0.3089135213033683,0.3706959968334971,0.31439641625645187,0.2894810885047191,0.2687649025844739,0.31004468569429416,0.315628951760785,0.31105023379117264,0.3022499519181138,0.2890689438108281,0.39979719974359396,0.3069087174332073,0.33097774439692335,0.3046953861167058,0.31908834551670573,0.3318043070370713,0.27209383054432623,0.2970110441547321,0.35530612506929976,0.3368114107935808,0.3554647434266606,0.3657476504585649,0.2815288992931281,0.30075429622722244,0.3129156639980724,0.4109790086684666,0.29998180783604206,0.27216023670920836,0.40175639494829934,0.36690936684438413,0.2942023254370508,0.3313914159551465,0.28764320363209495,0.21631912307047976,0.34111636061948364,0.32659296251118053,0.3288952311077091,0.3228953376979349,0.3630757824957935,0.30353476829940423,0.28858237066947984,0.32055252235757875,0.2984307075623853,0.3219911594303246,0.3209502869414017,0.3437827111073117,0.3166056708486361,0.2785345398596223,0.3460832017822614,0.3366907607569526,0.3869682609690886,0.3833758437387534,0.326141874359376,0.35106703113981397,0.24490423923836607,0.2629385728882302,0.29196331994222735,0.3048850476922843,0.25478102308347406,0.26624650472402955,0.28287870567909024,0.2967467832707412,0.31031642272701904,0.3044552347264084,0.34805407785155207,0.2550076376897445,0.3293208161477187,0.27685596659857725,0.36559347783932944,0.3056078501251008
Face Wash Pro,0.24549384372519784,0.2725775615775766,0.3076476842008189,0.29102113288747133,0.2688320756705316,0.2382725827579843,0.28447438863409424,0.2704309152899619,0.225626206258015,0.2420098519406509,0.29390942558726546,0.18083744893117992,0.2953931579112351,0.32086660179853077,0.2648035975758764,0.2654075810051058,0.28623452202349986,0.24054153462701483,0.13258539644209122,0.25372488948748817,0.31110758998734944,0.22409472975526623,0.2866649309388062,0.28603900678596206,0.2329503626589468,0.2822682345174827,0.28166548888278736,0.26537858862818314,0.21036140556177058,0.26832161033255464,0.22437145151790952,0.266418271214477,0.24556732217316657,0.3240151106709578,0.3772092140288809,1.0000000000000004,0.284880594621488,0.2903670839881927,0.27049332158246686,0.3491213605313311,0.24915968276449693,0.2313424643748465,0.31292410325534137,0.2571309498010692,0.3574707869931781,0.29699185072407724,0.23010139401481636,0.33001613731604523,0.19593868880499687,0.3183524533307425,0.2955772469127256,0.3232684064478343,0.33794614217985547,0.18107990613917446,0.2550528308439308,0.198169703573625,0.2302343075766213,0.21081274347801546,0.19065404621465537,0.27168755227844976,0.27772005233638547,0.2941805604884551,0.22767593644709483,0.25173939536681833,0.24214111048528775,0.33782816679664923,0.26375062014319156,0.2056360973015312,0.2777723551381089,0.26726770895980484,0.2835953260352293,0.3415337709688962,0.2573483644689294,0.28611088995263306,0.229912887226695,0.26556692071107274,0.23811382020875838,0.20227548916566496,0.30978106087323015,0.3220171864371984,0.22499255558131998,0.2275996853761969,0.2616851223617298,0.20651256455777295,0.24550463732679417,0.2776234400527846,0.2791642952712359,0.23316789788515246,0.27120962671205107,0.2376354503612768,0.25686515906851726,0.2017178482262822,0.2821142536738247,0.26431924025878506,0.23665964080185153,0.340829199505882,0.22084240843431457,0.24832316150953448,0.2964775726349299,0.29506765195788826,0.28984816890807075,0.2992137660471365,0.3394732255374877,0.36123621530227557,0.2764905083015508,0.23869570033506687,0.31485779218508825,0.24305321071745317,0.2470745718996612,0.244487579820786,0.1863374085547201,0.19620442317221465,0.2339864429217432,0.275135508101396,0.23904360462866528,0.1986029296897662,0.23766203519042495,0.24526811915182375,0.2706090058934188,0.23596634779309028
Fiction Novel,0.24293487189344712,0.2783754770052432,0.30579850757034427,0.2544248207472164,0.281708884299274,0.39665931617308803,0.3401055129932232,0.2658289739199692,0.3410483653530401,0.27735153074885416,0.2845165259079402,0.22582723498425816,0.33396239286929436,0.2733970520703356,0.3479500598100058,0.3244540781300868,0.2876715807759074,0.2651217017002194,0.2340852999535482,0.3253287742666375,0.33439842539765174,0.27081582133253856,0.3175598508658371,0.2401844053737118,0.31221629832231906,0.26402211487211424,0.3181580892371589,0.31644034111234337,0.21251308339334934,0.2701320321015477,0.29685962918486997,0.266041493844051,0.3065205767081821,0.3400222880030882,0.36996846775445935,0.284880594621488,0.9999999999999999,0.39024593792128415,0.33202798602941874,0.31486779373260104,0.28891469361897937,0.20845531590440614,0.22816971779919248,0.2958026667271858,0.3247770176262976,0.2692917196133576,0.39707297737069397,0.41451169188240855,0.28398055892636137,0.26995123516705044,0.21182198661429788,0.3434851849822591,0.29471736109145785,0.23220134018584362,0.239980835668473,0.32585278011900065,0.2745217361323833,0.28807664970831437,0.29893659931392613,0.3033947764916135,0.2870933067636359,0.2773531912413647,0.3209218204189569,0.30357517313377796,0.24464070875658706,0.30060158647548585,0.29910766500084884,0.2516881623459451,0.39365724008240977,0.30830993577311794,0.31005276437132345,0.286511558479166,0.3123756694389985,0.31091622418258186,0.3368678304834572,0.41516594873782076,0.3626523436806507,0.2803932355254362,0.4252249750156085,0.3250006702340549,0.2215023849572569,0.3325872024135968,0.2866841257198953,0.2545624331721011,0.29678497797719455,0.3629020748650868,0.41963613564416713,0.3586922401396425,0.3909242238490988,0.25759978025428176,0.23689154673686194,0.37313803884359137,0.26203932587143486,0.3134507460239768,0.3785940854285827,0.3045111455607256,0.3025279835592662,0.27435655963343664,0.3047100083563063,0.2827186171313049,0.3467364730582142,0.31501749429827114,0.33741491583403593,0.3166596043633314,0.24542314463986212,0.3335248560835464,0.19131719809906944,0.2793044603198733,0.28104215003579974,0.31891826936095863,0.313625510162726,0.27253955195813745,0.27625129137390525,0.2496669250766999,0.2358033740789274,0.31999454881030004,0.3468743094482401,0.3731927668950725,0.3550641173682264,0.2640169653315976
Fiction Novel Pro,0.26744788169530664,0.3015199751665503,0.2520974576317373,0.2895334496842825,0.33225414058670827,0.27025613828467465,0.23741007933962371,0.266292024534143,0.31973728983103455,0.2937926102079599,0.28243560388253763,0.2948708387107714,0.29012989892726704,0.23134859032247687,0.31212230577025724,0.40911272325608217,0.3342637169661047,0.299978220250274,0.2588821602643912,0.29022204132949814,0.3522617901828681,0.2786832982449337,0.2664159829724087,0.2920287110489333,0.3242007478375468,0.2765341590496017,0.32274855832124605,0.31230522616636935,0.19664026758400083,0.31962414250994453,0.3442752870189497,0.3013840612315732,0.30147426272595756,0.23798087924414485,0.34844709773887145,0.2903670839881927,0.39024593792128415,1.0000000000000002,0.2887956603491606,0.28106967551464257,0.2985585620209512,0.279680867185845,0.26592775588226375,0.2836646754157761,0.30525201778572447,0.2884288625850558,0.37212505827678277,0.3730104534497906,0.24631063952002383,0.2815823817038342,0.25564266332872954,0.30209772941046487,0.3233339548893745,0.25473748197709883,0.2779958373354221,0.3546574122635642,0.3417148526842775,0.2818001588595818,0.2686177463578831,0.25857490776486397,0.31639225182177727,0.2812494455653908,0.3081548694061547,0.30295015996280344,0.27665789263589946,0.2811451054827344,0.32806674760011706,0.26210314132722884,0.28959413148321994,0.3378540245767507,0.2544971474364753,0.31093013070259706,0.26251759885265763,0.28805392338458286,0.35764686215359603,0.37957466288140285,0.3209109240831785,0.27723841981539227,0.3783013205568561,0.32634044504335724,0.2634527894820692,0.27608508296964607,0.30625646672195395,0.2556324680341626,0.32307679178208515,0.29331213830104963,0.3230739373038501,0.33906228227151086,0.3811250752248228,0.28323106901381767,0.3334920475573275,0.3297460479601102,0.2867671510936897,0.30039099294926574,0.2868840454656444,0.38612962765606457,0.22908142399067757,0.23336241902884552,0.3241149586294326,0.2909407138213959,0.31223197550275317,0.32832759196592926,0.2327216995202434,0.32328916726787105,0.28903099564627865,0.27960066476341755,0.2793942960316674,0.32522448839603013,0.3170497773797881,0.2723464290074862,0.26117397447478136,0.2667261582728714,0.33478751179879856,0.2690388407018651,0.27571024605439254,0.3138384966264106,0.2652670745034662,0.2493702503754585,0.2224603040153164,0.2745931679795853
Fitness Tracker,0.2776942373395871,0.2660820250049179,0.28786673599936285,0.30826142978180965,0.31811364646391427,0.33324827844693405,0.25807025749065055,0.3374733606243116,0.28376710900111907,0.30699950389009956,0.3214665774117011,0.2725800590207444,0.3327944493841597,0.32159311706234217,0.2708529851307688,0.2936986689021409,0.2337914376429792,0.22035459662474322,0.2877691994413265,0.2757349846538789,0.3213457707482267,0.28107974951688974,0.3730449829573134,0.3335222506887229,0.32806034901392395,0.29531455534771983,0.29466081727343946,0.3376641538717752,0.32875772633859024,0.31231588211536615,0.2551274294715495,0.33015180498023905,0.26343972257156617,0.3214981927995543,0.37888150516887553,0.27049332158246686,0.33202798602941874,0.2887956603491606,0.9999999999999998,0.32287593470157755,0.352529514184,0.32133524661257185,0.3352428531230457,0.3428539608624509,0.35273688596677905,0.25561839291157706,0.30890365585378243,0.34193768575857486,0.2916744971905607,0.3823679139455319,0.33709812571815273,0.32251762487020413,0.31467512201135506,0.2583723733482139,0.29627224683503683,0.3273157747764815,0.3306319764943412,0.25631986204728285,0.2890645432622734,0.34971913190579396,0.27345220135432846,0.28964092842097044,0.3328800333762183,0.32570319722746083,0.2771101639458814,0.2492823759633406,0.32166071445921485,0.26124899380694094,0.27740424400310254,0.2998979358188193,0.29304508771090393,0.322121664169487,0.3007097925983364,0.342569805703408,0.27396796738208357,0.34477069734768817,0.32718278982046234,0.3389394999862967,0.32321874879468293,0.3063317442856613,0.378694762241632,0.36462611371921394,0.3279839063627672,0.25261444346037604,0.2993375917787661,0.32636728983192603,0.28565718100967613,0.27697506816223344,0.36362881296902533,0.39275985293481774,0.2761590276890864,0.33760877979707277,0.27734187676120237,0.2899078040284892,0.3099168781382142,0.3678033748277794,0.2766817824896842,0.2596977765704158,0.32344635733347216,0.24159565295864543,0.3508691044876684,0.34830578407390245,0.3414190458738272,0.24282771663644828,0.2475340011613163,0.3101339485792427,0.22884615246355244,0.3034286906078292,0.33203966095486265,0.33862557523165804,0.2988516407727167,0.30781478439332194,0.259941765454454,0.28358305954614504,0.2771523299130005,0.2554813476182217,0.3551922884029634,0.3187659140948919,0.30689408114196176,0.352940396695367
Fitness Tracker Pro,0.2421329229737118,0.30807101749863686,0.2708734923141076,0.29149860749589007,0.33450046996261884,0.3678292243708594,0.2786329203703283,0.36483727908924185,0.30724165606483866,0.2770620842357224,0.2795087873536287,0.22671335072890345,0.25870261019705304,0.2808852588099491,0.2651519536275864,0.3414097637732739,0.31736529432016514,0.29133469949762275,0.2414138759842417,0.25463319899910325,0.32968235524201783,0.28331308121860377,0.3370334632614068,0.3841194804810107,0.30272044361018324,0.30237713591719706,0.2815949843806854,0.3492781882814991,0.30494536878605666,0.3873895345398987,0.2981714407831274,0.2915141627170747,0.3065337143092379,0.2995636666253761,0.32954108190748765,0.3491213605313311,0.31486779373260104,0.28106967551464257,0.32287593470157755,0.9999999999999998,0.38803936813041096,0.3991084192937712,0.3665388384181072,0.3450911175127156,0.32170289166840677,0.29283187332513855,0.3714526903423946,0.3127953989061719,0.3336396154855948,0.3852470664251828,0.29328970290828693,0.24696588619223375,0.2957095054887941,0.25516326146220353,0.3043033927877083,0.21670276305450167,0.24678432546214848,0.3173930479959895,0.27622865292762394,0.3309782199554366,0.27269960574543867,0.27357640147828577,0.294100225269143,0.33987889006259747,0.2644312438778752,0.31528893602196917,0.26751236968715253,0.22608368831629744,0.35529273659873467,0.21202506241113978,0.2301461707563017,0.28352802817587147,0.2701068843431328,0.23837087457090925,0.23235882874488978,0.3087292196700341,0.3055104397144185,0.27364237337306424,0.3379522838922768,0.35909292611621746,0.3616210408023616,0.32247035289168685,0.29244299645759075,0.2057148409685383,0.295274015602783,0.3962245185183363,0.30095991581737547,0.3166105193628161,0.3943104411838193,0.34450565864988486,0.18866015876138895,0.3101943176442398,0.25276431932142407,0.27177658221445683,0.2360388277615697,0.31517413796319327,0.32632142910038714,0.2748103236506161,0.3341467668590437,0.3337469581667547,0.35280223217221973,0.30171608585514,0.27236800927226923,0.32103445711158207,0.27463366122514365,0.2734523273839867,0.268861323584167,0.2800399024849972,0.38031947444363257,0.2851124011492332,0.26713113336540684,0.3073300671748026,0.3475203807216352,0.31481671258717614,0.26482840607709485,0.2591653362372841,0.30487826998173473,0.3080436109630974,0.35611615318320433,0.3547501299666976
